ID_cliente,nome_cliente,sexo_biologico_cliente,idade_cliente,cidade_cliente,estado_cliente,regiao_cliente
358,Danilo Vasconcelos,Masculino,36,Itaquaquecetuba,São Paulo,Sudeste
359,Enrico das Neves,Masculino,42,Maricá,Rio de Janeiro,Sudeste
360,Cauê Pacheco,Masculino,27,Serra,Espírito Santo,Sudeste
361,Amanda das Neves,Feminino,40,Vila Velha,Espírito Santo,Sudeste
362,Maria Flor Gonçalves,Feminino,51,Alvorada,Rio Grande do Sul,Sul
363,Gael Henrique Barbosa,Masculino,30,Nossa Senhora do Socorro,Sergipe,Nordeste
364,Isabelly Caldeira,Feminino,25,Itapetininga,São Paulo,Sudeste
365,Kevin Rodrigues,Masculino,34,Embu das Artes,São Paulo,Sudeste
366,Bárbara Vieira,Feminino,36,Niterói,Rio de Janeiro,Sudeste
367,Asafe Ferreira,Masculino,46,São Luís,Maranhão,Nordeste
368,Vitor Lima,Masculino,33,Imperatriz,Maranhão,Nordeste
369,Maria Eduarda Azevedo,Feminino,31,São Paulo,São Paulo,Sudeste
370,Thiago Ramos,Masculino,25,Joinville,Santa Catarina,Sul
371,Luigi Albuquerque,Masculino,18,Valparaíso de Goiás,Goiás,Centro-Oeste
372,Otto Mendonça,Masculino,22,Uberaba,Minas Gerais,Sudeste
373,Cauê Lopes,Masculino,22,Duque de Caxias,Rio de Janeiro,Sudeste
374,Luiz Miguel Porto,Masculino,32,Rio de Janeiro,Rio de Janeiro,Sudeste
375,Raul Santos,Masculino,20,Brasília,Distrito Federal,Centro-Oeste
376,Eduardo Lopes,Masculino,18,Sobral,Ceará,Nordeste
377,Felipe Siqueira,Masculino,34,Belém,Pará,Norte
378,Vicente Rezende,Masculino,53,São Paulo,São Paulo,Sudeste
379,Júlia Pimenta,Feminino,46,Betim,Minas Gerais,Sudeste
380,Vitor Gabriel Vasconcelos,Masculino,32,São Paulo,São Paulo,Sudeste
381,Rodrigo Martins,Masculino,24,Araucária,Paraná,Sul
382,Pedro Henrique Siqueira,Masculino,61,São Paulo,São Paulo,Sudeste
383,João Felipe Duarte,Masculino,36,Ribeirão das Neves,Minas Gerais,Sudeste
384,Isabelly Borges,Feminino,37,Fortaleza,Ceará,Nordeste
385,João Lucas Machado,Masculino,34,Brasília,Distrito Federal,Centro-Oeste
386,Isabelly Sá,Feminino,35,Juiz de Fora,Minas Gerais,Sudeste
387,Nicole Nunes,Feminino,30,São Paulo,São Paulo,Sudeste
388,Mateus Fernandes,Masculino,32,Jaboatão dos Guararapes,Pernambuco,Nordeste
389,Arthur Monteiro,Masculino,50,João Pessoa,Paraíba,Nordeste
390,Lunna Cirino,Feminino,47,Rio de Janeiro,Rio de Janeiro,Sudeste
391,Ryan Cunha,Masculino,18,Brasília,Distrito Federal,Centro-Oeste
392,Maria da Luz,Feminino,21,Campina Grande,Paraíba,Nordeste
393,Manuela da Mota,Feminino,27,Maceió,Alagoas,Nordeste
394,Kamilly Novais,Feminino,44,São Paulo,São Paulo,Sudeste
395,Alexia Moreira,Feminino,48,Fortaleza,Ceará,Nordeste
396,Gabriel Barros,Masculino,42,São Paulo,São Paulo,Sudeste
397,Isaque Silveira,Masculino,24,São Paulo,São Paulo,Sudeste
398,Maria Luísa Mendonça,Feminino,30,Montes Claros,Minas Gerais,Sudeste
399,Isaque Sales,Masculino,40,Salvador,Bahia,Nordeste
400,Olívia Ramos,Feminino,33,Olinda,Pernambuco,Nordeste
401,Rebeca Machado,Feminino,31,Juazeiro,Bahia,Nordeste
402,Allana Borges,Feminino,31,Maringá,Paraná,Sul
403,Juan Câmara,Masculino,47,Fortaleza,Ceará,Nordeste
404,Maria Luiza Sales,Feminino,41,São Paulo,São Paulo,Sudeste
405,Joaquim das Neves,Masculino,32,São Paulo,São Paulo,Sudeste
406,Maria Eduarda Melo,Feminino,38,São Gonçalo,Rio de Janeiro,Sudeste
407,Yuri Moura,Masculino,22,Viamão,Rio Grande do Sul,Sul
408,Luiz Felipe Lima,Masculino,30,Belo Horizonte,Minas Gerais,Sudeste
409,Luísa Fogaça,Feminino,45,Campinas,São Paulo,Sudeste
410,Mirella da Mata,Feminino,19,Jundiaí,São Paulo,Sudeste
411,Lorena da Cunha,Feminino,41,Campo Grande,Mato Grosso do Sul,Centro-Oeste
412,Isabel Campos,Feminino,18,Curitiba,Paraná,Sul
413,Evelyn Dias,Feminino,52,Bragança Paulista,São Paulo,Sudeste
414,Dante Souza,Masculino,30,Itapevi,São Paulo,Sudeste
415,Vitor Gabriel Teixeira,Masculino,39,Osasco,São Paulo,Sudeste
416,Ester Correia,Feminino,36,São Gonçalo,Rio de Janeiro,Sudeste
417,Helena Sousa,Feminino,37,São Paulo,São Paulo,Sudeste
418,Rodrigo da Mota,Masculino,38,São João de Meriti,Rio de Janeiro,Sudeste
419,Valentina Peixoto,Feminino,18,Belo Horizonte,Minas Gerais,Sudeste
420,João Miguel Brito,Masculino,37,Abaetetuba,Pará,Norte
421,Gael da Rocha,Masculino,33,Jaboatão dos Guararapes,Pernambuco,Nordeste
422,Ian Fonseca,Masculino,30,São Paulo,São Paulo,Sudeste
423,Felipe da Rosa,Masculino,27,Sobral,Ceará,Nordeste
424,Anthony Gabriel Santos,Masculino,37,Manaus,Amazonas,Norte
425,Yasmin Cardoso,Feminino,25,Aracaju,Sergipe,Nordeste
426,Kamilly Aparecida,Feminino,45,Fortaleza,Ceará,Nordeste
427,Benjamim Novaes,Masculino,40,São Paulo,São Paulo,Sudeste
428,Lavínia Sampaio,Feminino,38,Ananindeua,Pará,Norte
429,Davi Lucas Porto,Masculino,45,Maringá,Paraná,Sul
430,Samuel Caldeira,Masculino,18,Cuiabá,Mato Grosso,Centro-Oeste
431,Anthony Gabriel Oliveira,Masculino,22,São Paulo,São Paulo,Sudeste
432,João Miguel Melo,Masculino,40,São Paulo,São Paulo,Sudeste
433,Rhavi Macedo,Masculino,28,Ananindeua,Pará,Norte
434,Manuela Cirino,Feminino,29,Manaus,Amazonas,Norte
435,Ana Júlia da Cunha,Feminino,21,Belém,Pará,Norte
436,Pietra Camargo,Feminino,25,Florianópolis,Santa Catarina,Sul
437,Ana Luiza Guerra,Feminino,46,Santo André,São Paulo,Sudeste
438,Samuel Barbosa,Masculino,40,Canoas,Rio Grande do Sul,Sul
439,Benjamim Cassiano,Masculino,37,Fortaleza,Ceará,Nordeste
440,Dom Nunes,Masculino,29,Sorocaba,São Paulo,Sudeste
441,Kevin Barros,Masculino,36,São José do Rio Preto,São Paulo,Sudeste
442,Josué Campos,Masculino,46,São Paulo,São Paulo,Sudeste
443,Maria Vitória Pereira,Feminino,28,São Paulo,São Paulo,Sudeste
444,Heloisa Vasconcelos,Feminino,35,Caruaru,Pernambuco,Nordeste
445,Vicente Garcia,Masculino,53,Teresina,Piauí,Nordeste
446,Rael Macedo,Masculino,42,Taboão da Serra,São Paulo,Sudeste
447,Letícia Pastor,Feminino,29,Vitória da Conquista,Bahia,Nordeste
448,Paulo das Neves,Masculino,41,Belém,Pará,Norte
449,Ana Liz Pimenta,Feminino,19,São Paulo,São Paulo,Sudeste
450,Carlos Eduardo Teixeira,Masculino,34,Brasília,Distrito Federal,Centro-Oeste
451,Gustavo Henrique Pires,Masculino,41,Joinville,Santa Catarina,Sul
452,Hadassa da Luz,Feminino,39,São José,Santa Catarina,Sul
453,Bruno Castro,Masculino,41,Boa Vista,Roraima,Norte
454,Isaque Cavalcanti,Masculino,43,Salvador,Bahia,Nordeste
455,Yuri Barbosa,Masculino,40,Sorocaba,São Paulo,Sudeste
456,Emanuel Abreu,Masculino,39,Brasília,Distrito Federal,Centro-Oeste
457,Maria Luísa Machado,Feminino,37,Florianópolis,Santa Catarina,Sul
458,Olivia da Rocha,Feminino,24,Sinop,Mato Grosso,Centro-Oeste
459,Arthur Gabriel da Conceição,Masculino,46,Lages,Santa Catarina,Sul
460,Laura Santos,Feminino,35,Hortolândia,São Paulo,Sudeste
461,João Miguel Sampaio,Masculino,42,São José de Ribamar,Maranhão,Nordeste
462,Mirella Barbosa,Feminino,44,São Paulo,São Paulo,Sudeste
463,Igor da Luz,Masculino,30,São José do Rio Preto,São Paulo,Sudeste
464,Gael Henrique Lima,Masculino,31,São Paulo,São Paulo,Sudeste
465,Bruna Nogueira,Feminino,32,Itaquaquecetuba,São Paulo,Sudeste
466,Heloisa Ramos,Feminino,48,São Paulo,São Paulo,Sudeste
467,Dom da Mata,Masculino,26,Recife,Pernambuco,Nordeste
468,Diego Barbosa,Masculino,49,Recife,Pernambuco,Nordeste
469,Ana Liz Cavalcante,Feminino,37,Jundiaí,São Paulo,Sudeste
470,Lorena Peixoto,Feminino,38,Salvador,Bahia,Nordeste
471,João Pedro Macedo,Masculino,44,São Paulo,São Paulo,Sudeste
472,Davi Martins,Masculino,36,Santa Bárbara d'Oeste,São Paulo,Sudeste
473,Liz Sampaio,Feminino,46,Taboão da Serra,São Paulo,Sudeste
474,Maria Luiza da Mata,Feminino,30,Santo André,São Paulo,Sudeste
475,Sarah Nogueira,Feminino,49,Macapá,Amapá,Norte
476,Sabrina Macedo,Feminino,31,São Gonçalo,Rio de Janeiro,Sudeste
477,Bruno Peixoto,Masculino,50,Uberaba,Minas Gerais,Sudeste
478,Ana Cecília Lopes,Feminino,31,Belém,Pará,Norte
479,Luna Pereira,Feminino,32,Manaus,Amazonas,Norte
480,José Alves,Masculino,25,São Paulo,São Paulo,Sudeste
481,Ayla da Conceição,Feminino,27,São Paulo,São Paulo,Sudeste
482,Antônio Teixeira,Masculino,35,Campinas,São Paulo,Sudeste
483,João Felipe Oliveira,Masculino,37,Carapicuíba,São Paulo,Sudeste
484,Asafe Teixeira,Masculino,45,Ferraz de Vasconcelos,São Paulo,Sudeste
485,Emanuella Melo,Feminino,33,Natal,Rio Grande do Norte,Nordeste
486,Stella Rezende,Feminino,24,Santana de Parnaíba,São Paulo,Sudeste
487,Pedro Miguel da Mota,Masculino,39,Salvador,Bahia,Nordeste
488,Emilly Pacheco,Feminino,37,Vila Velha,Espírito Santo,Sudeste
489,Maya Porto,Feminino,40,São José dos Campos,São Paulo,Sudeste
490,Rebeca Borges,Feminino,29,Fortaleza,Ceará,Nordeste
491,Ravy Ferreira,Masculino,30,Brasília,Distrito Federal,Centro-Oeste
492,Nicolas Farias,Masculino,29,São Paulo,São Paulo,Sudeste
493,Lorenzo Rios,Masculino,47,Teresópolis,Rio de Janeiro,Sudeste
494,Bella Castro,Feminino,49,Itaquaquecetuba,São Paulo,Sudeste
495,Lucas Jesus,Masculino,29,Rio de Janeiro,Rio de Janeiro,Sudeste
496,Sabrina da Paz,Feminino,29,Fortaleza,Ceará,Nordeste
497,Murilo Teixeira,Masculino,41,Joinville,Santa Catarina,Sul
498,Ana Carolina Marques,Feminino,50,São Paulo,São Paulo,Sudeste
499,Caio Dias,Masculino,53,Ipatinga,Minas Gerais,Sudeste
500,José Duarte,Masculino,29,Presidente Prudente,São Paulo,Sudeste
501,Bruna Vargas,Feminino,31,Barra Mansa,Rio de Janeiro,Sudeste
502,Nathan Moraes,Masculino,38,Montes Claros,Minas Gerais,Sudeste
503,Alexandre Ribeiro,Masculino,38,Aracaju,Sergipe,Nordeste
504,Vitor Hugo Martins,Masculino,33,Guarulhos,São Paulo,Sudeste
505,Noah Aragão,Masculino,27,Belo Horizonte,Minas Gerais,Sudeste
506,Gabriel Moreira,Masculino,35,São Paulo,São Paulo,Sudeste
507,Maria Cecília Pinto,Feminino,53,Fortaleza,Ceará,Nordeste
508,Theo Pires,Masculino,30,Jacareí,São Paulo,Sudeste
509,Melina Teixeira,Feminino,37,Sorocaba,São Paulo,Sudeste
510,Benjamim Costela,Masculino,60,Governador Valadares,Minas Gerais,Sudeste
511,Juliana Novaes,Feminino,30,Porto Alegre,Rio Grande do Sul,Sul
512,Davi Lucca da Paz,Masculino,42,Belo Horizonte,Minas Gerais,Sudeste
513,Maysa Sampaio,Feminino,53,Ipatinga,Minas Gerais,Sudeste
514,Raquel Campos,Feminino,41,Araraquara,São Paulo,Sudeste
515,Arthur Pires,Masculino,46,Maracanaú,Ceará,Nordeste
516,Isaque Santos,Masculino,43,Itaquaquecetuba,São Paulo,Sudeste
517,Emanuel das Neves,Masculino,40,Carapicuíba,São Paulo,Sudeste
518,Alice Novaes,Feminino,49,Rio de Janeiro,Rio de Janeiro,Sudeste
519,Nicolas Borges,Masculino,41,Novo Hamburgo,Rio Grande do Sul,Sul
520,Henry Gabriel Camargo,Masculino,33,Goiânia,Goiás,Centro-Oeste
521,Ravi Campos,Masculino,36,Santarém,Pará,Norte
522,Eduardo Monteiro,Masculino,39,Chapecó,Santa Catarina,Sul
523,João Vitor Moraes,Masculino,31,Ribeirão Preto,São Paulo,Sudeste
524,João Gabriel Leão,Masculino,37,São João de Meriti,Rio de Janeiro,Sudeste
525,Rodrigo Melo,Masculino,35,Belo Horizonte,Minas Gerais,Sudeste
526,Isabelly Marques,Feminino,41,Limeira,São Paulo,Sudeste
527,Clara Gomes,Feminino,57,São Paulo,São Paulo,Sudeste
528,Esther Peixoto,Feminino,37,Linhares,Espírito Santo,Sudeste
529,Sophia Souza,Feminino,51,Porto Alegre,Rio Grande do Sul,Sul
530,Davi Luiz Azevedo,Masculino,41,São Paulo,São Paulo,Sudeste
531,Kamilly Vargas,Feminino,37,Cachoeiro de Itapemirim,Espírito Santo,Sudeste
532,Oliver Fernandes,Masculino,31,Curitiba,Paraná,Sul
533,Thiago da Mata,Masculino,37,Ponta Grossa,Paraná,Sul
534,Alexandre da Paz,Masculino,36,Porto Alegre,Rio Grande do Sul,Sul
535,Letícia Pastor,Feminino,28,Mogi das Cruzes,São Paulo,Sudeste
536,Rebeca Cassiano,Feminino,29,Vitória,Espírito Santo,Sudeste
537,Melissa Nascimento,Feminino,39,São Paulo,São Paulo,Sudeste
538,Rafaela Ferreira,Feminino,51,Petrolina,Pernambuco,Nordeste
539,Lívia Novaes,Feminino,34,São Bernardo do Campo,São Paulo,Sudeste
540,Ísis Garcia,Feminino,21,Rio de Janeiro,Rio de Janeiro,Sudeste
541,Rafael Duarte,Masculino,18,Petrópolis,Rio de Janeiro,Sudeste
542,Gabriel Sampaio,Masculino,25,São Paulo,São Paulo,Sudeste
543,Isabella Oliveira,Feminino,42,Petrolina,Pernambuco,Nordeste
544,Maria Isis da Conceição,Feminino,22,Araguaína,Tocantins,Norte
545,Maria Sophia Aparecida,Feminino,44,Rio de Janeiro,Rio de Janeiro,Sudeste
546,Luiza Souza,Feminino,42,São Gonçalo,Rio de Janeiro,Sudeste
547,Renan Santos,Masculino,34,Piracicaba,São Paulo,Sudeste
548,Mateus Gomes,Masculino,20,Abaetetuba,Pará,Norte
549,Clarice Monteiro,Feminino,28,Campo Grande,Mato Grosso do Sul,Centro-Oeste
550,Arthur Miguel Cardoso,Masculino,33,Fortaleza,Ceará,Nordeste
551,Theodoro Pastor,Masculino,39,São Paulo,São Paulo,Sudeste
552,Luísa Brito,Feminino,22,Arapiraca,Alagoas,Nordeste
553,Pedro Lucas Brito,Masculino,49,Natal,Rio Grande do Norte,Nordeste
554,Vinicius Marques,Masculino,38,Palmas,Tocantins,Norte
555,Alice Silveira,Feminino,40,São José de Ribamar,Maranhão,Nordeste
556,Cecília Jesus,Feminino,41,Rio de Janeiro,Rio de Janeiro,Sudeste
557,Daniela Barbosa,Feminino,48,São Paulo,São Paulo,Sudeste
558,Ravy Viana,Masculino,37,Cotia,São Paulo,Sudeste
559,Julia Fernandes,Feminino,42,Santo André,São Paulo,Sudeste
560,Maria Laura Rezende,Feminino,28,Brasília,Distrito Federal,Centro-Oeste
561,Bruno Farias,Masculino,53,Sorocaba,São Paulo,Sudeste
562,Vitor Garcia,Masculino,36,Belo Horizonte,Minas Gerais,Sudeste
563,Liam Pires,Masculino,28,Cotia,São Paulo,Sudeste
564,Raquel Nogueira,Feminino,31,São Paulo,São Paulo,Sudeste
565,Arthur Miguel Pinto,Masculino,18,São Paulo,São Paulo,Sudeste
566,Ana Lívia da Costa,Feminino,30,Ananindeua,Pará,Norte
567,Laura da Conceição,Feminino,18,Manaus,Amazonas,Norte
568,Caleb Lopes,Masculino,43,Limeira,São Paulo,Sudeste
569,Beatriz Teixeira,Feminino,39,São Paulo,São Paulo,Sudeste
570,Beatriz Macedo,Feminino,25,Salvador,Bahia,Nordeste
571,Eloah Sales,Feminino,35,Caxias,Maranhão,Nordeste
572,Letícia Alves,Feminino,35,Porto Velho,Rondônia,Norte
573,Augusto Duarte,Masculino,23,Blumenau,Santa Catarina,Sul
574,Ana Laura da Rocha,Feminino,33,Goiânia,Goiás,Centro-Oeste
575,Luiz Henrique Freitas,Masculino,35,Cuiabá,Mato Grosso,Centro-Oeste
576,Pedro Casa Grande,Masculino,33,São Paulo,São Paulo,Sudeste
577,Joaquim Moura,Masculino,28,São Paulo,São Paulo,Sudeste
578,Maria Sophia Nunes,Feminino,25,Florianópolis,Santa Catarina,Sul
579,Emilly Cavalcante,Feminino,32,Caruaru,Pernambuco,Nordeste
580,Erick Barros,Masculino,29,Rio de Janeiro,Rio de Janeiro,Sudeste
581,Mateus Pinto,Masculino,41,São Paulo,São Paulo,Sudeste
582,Isaque Monteiro,Masculino,49,São Paulo,São Paulo,Sudeste
583,Diego da Conceição,Masculino,44,Itabuna,Bahia,Nordeste
584,Nicole Porto,Feminino,36,Ponta Grossa,Paraná,Sul
585,Jade Marques,Feminino,29,Colombo,Paraná,Sul
586,José Miguel Rios,Masculino,44,Goiânia,Goiás,Centro-Oeste
587,Anthony Martins,Masculino,41,Gravataí,Rio Grande do Sul,Sul
588,Laura Rocha,Feminino,48,Duque de Caxias,Rio de Janeiro,Sudeste
589,Yago Castro,Masculino,37,Campina Grande,Paraíba,Nordeste
590,Brayan Macedo,Masculino,52,São Paulo,São Paulo,Sudeste
591,Manuella Pastor,Feminino,37,São Paulo,São Paulo,Sudeste
592,Letícia Porto,Feminino,28,Colombo,Paraná,Sul
593,Otávio Sales,Masculino,30,Fortaleza,Ceará,Nordeste
594,José Marques,Masculino,40,Boa Vista,Roraima,Norte
595,Kevin Costa,Masculino,29,Uberlândia,Minas Gerais,Sudeste
596,Maria Isis Mendes,Feminino,52,Salvador,Bahia,Nordeste
597,Cauê da Costa,Masculino,39,Araucária,Paraná,Sul
598,Mateus Oliveira,Masculino,35,Brasília,Distrito Federal,Centro-Oeste
599,Luiz Henrique Oliveira,Masculino,36,Carapicuíba,São Paulo,Sudeste
600,Laís Sampaio,Feminino,32,Itapevi,São Paulo,Sudeste
601,Laís Almeida,Feminino,18,Cascavel,Paraná,Sul
602,Maria Laura da Mota,Feminino,30,Porto Alegre,Rio Grande do Sul,Sul
603,Anthony Nunes,Masculino,51,Guarulhos,São Paulo,Sudeste
604,Benicio Pereira,Masculino,37,João Pessoa,Paraíba,Nordeste
605,Theo da Paz,Masculino,45,Praia Grande,São Paulo,Sudeste
606,Ian Pereira,Masculino,46,Santa Luzia,Minas Gerais,Sudeste
607,Maria Câmara,Feminino,35,São Gonçalo,Rio de Janeiro,Sudeste
608,Esther Pinto,Feminino,42,Lauro de Freitas,Bahia,Nordeste
609,José Rocha,Masculino,19,Fortaleza,Ceará,Nordeste
610,Davi Miguel Pires,Masculino,50,Canoas,Rio Grande do Sul,Sul
611,Aylla Pires,Feminino,49,Rio de Janeiro,Rio de Janeiro,Sudeste
612,Asafe das Neves,Masculino,40,Brasília,Distrito Federal,Centro-Oeste
613,Maysa Andrade,Feminino,38,Salvador,Bahia,Nordeste
614,Maria Clara Siqueira,Feminino,35,Salvador,Bahia,Nordeste
615,Davi Lucca Borges,Masculino,47,Colombo,Paraná,Sul
616,Juan Duarte,Masculino,43,Belém,Pará,Norte
617,Maria Vitória Cavalcanti,Feminino,18,Niterói,Rio de Janeiro,Sudeste
618,Guilherme Cardoso,Masculino,31,Teresópolis,Rio de Janeiro,Sudeste
619,Ágatha Fonseca,Feminino,24,Belo Horizonte,Minas Gerais,Sudeste
620,Vinícius Montenegro,Masculino,22,Camaçari,Bahia,Nordeste
621,João Gabriel Cavalcante,Masculino,47,Rio de Janeiro,Rio de Janeiro,Sudeste
622,José Miguel Mendes,Masculino,35,Salvador,Bahia,Nordeste
623,Laís Souza,Feminino,40,São Paulo,São Paulo,Sudeste
624,Lucca Camargo,Masculino,36,Goiânia,Goiás,Centro-Oeste
625,Nina Barbosa,Feminino,22,Indaiatuba,São Paulo,Sudeste
626,Diego Sá,Masculino,19,Porto Velho,Rondônia,Norte
627,Henry Gabriel Rocha,Masculino,31,Ponta Grossa,Paraná,Sul
628,Miguel Novais,Masculino,32,São Paulo,São Paulo,Sudeste
629,Luiz Otávio Borges,Masculino,32,Paulista,Pernambuco,Nordeste
630,Maria Laura Albuquerque,Feminino,32,São José de Ribamar,Maranhão,Nordeste
631,João Nascimento,Masculino,56,Santa Maria,Rio Grande do Sul,Sul
632,Davi Marques,Masculino,45,Fortaleza,Ceará,Nordeste
633,Maria Eduarda Rocha,Feminino,37,São Paulo,São Paulo,Sudeste
634,Julia Pacheco,Feminino,34,Contagem,Minas Gerais,Sudeste
635,Maria Helena Porto,Feminino,35,Cachoeiro de Itapemirim,Espírito Santo,Sudeste
636,Marcelo Caldeira,Masculino,42,Recife,Pernambuco,Nordeste
637,Isabel Melo,Feminino,34,Ribeirão Preto,São Paulo,Sudeste
638,Amanda Pinto,Feminino,44,Duque de Caxias,Rio de Janeiro,Sudeste
639,Luan Pimenta,Masculino,38,São José dos Campos,São Paulo,Sudeste
640,Hellena Ramos,Feminino,56,Rio de Janeiro,Rio de Janeiro,Sudeste
641,Ana Luiza Porto,Feminino,34,São Paulo,São Paulo,Sudeste
642,Nicole Sampaio,Feminino,46,Brasília,Distrito Federal,Centro-Oeste
643,Kevin Rezende,Masculino,25,Diadema,São Paulo,Sudeste
644,Maria Luísa Camargo,Feminino,29,Itapevi,São Paulo,Sudeste
645,Cecilia Aparecida,Feminino,54,Brasília,Distrito Federal,Centro-Oeste
646,Ana Carolina da Rosa,Feminino,44,Ferraz de Vasconcelos,São Paulo,Sudeste
647,Sabrina Camargo,Feminino,40,Petrolina,Pernambuco,Nordeste
648,Aylla da Costa,Feminino,59,Itapevi,São Paulo,Sudeste
649,Vitor Gabriel Carvalho,Masculino,34,Aparecida de Goiânia,Goiás,Centro-Oeste
650,Mathias Marques,Masculino,46,Fortaleza,Ceará,Nordeste
651,Léo Rios,Masculino,47,Boa Vista,Roraima,Norte
652,Ágatha Leão,Feminino,51,São Paulo,São Paulo,Sudeste
653,Daniela Leão,Feminino,24,Boa Vista,Roraima,Norte
654,Beatriz Mendonça,Feminino,34,Colombo,Paraná,Sul
655,Maria Luísa da Mota,Feminino,38,Guarujá,São Paulo,Sudeste
656,Arthur Gabriel Sales,Masculino,51,Ipatinga,Minas Gerais,Sudeste
657,Maria Eduarda Cunha,Feminino,40,Maceió,Alagoas,Nordeste
658,Pedro Miguel Macedo,Masculino,47,São José,Santa Catarina,Sul
659,Isabela Fonseca,Feminino,23,Barueri,São Paulo,Sudeste
660,Carlos Eduardo Rodrigues,Masculino,32,Mossoró,Rio Grande do Norte,Nordeste
661,Léo Nogueira,Masculino,49,Rio de Janeiro,Rio de Janeiro,Sudeste
662,Maria Alice Araújo,Feminino,33,Recife,Pernambuco,Nordeste
663,Miguel da Mota,Masculino,35,Guarulhos,São Paulo,Sudeste
664,Gabriel Campos,Masculino,51,Campinas,São Paulo,Sudeste
665,Mirella Borges,Feminino,27,São Bernardo do Campo,São Paulo,Sudeste
666,Hadassa Ramos,Feminino,29,Salvador,Bahia,Nordeste
667,Antônio Aragão,Masculino,22,São Paulo,São Paulo,Sudeste
668,Lívia da Cruz,Feminino,51,Mogi das Cruzes,São Paulo,Sudeste
669,Davi Lucas Viana,Masculino,45,Nova Iguaçu,Rio de Janeiro,Sudeste
670,Gabrielly Azevedo,Feminino,45,Cuiabá,Mato Grosso,Centro-Oeste
671,Yuri Costela,Masculino,32,Santo André,São Paulo,Sudeste
672,Henrique da Conceição,Masculino,21,Serra,Espírito Santo,Sudeste
673,Lucas Vasconcelos,Masculino,19,Contagem,Minas Gerais,Sudeste
674,Diogo Viana,Masculino,49,Marabá,Pará,Norte
675,Alexandre da Mota,Masculino,41,Franca,São Paulo,Sudeste
676,Diogo Cardoso,Masculino,43,Salvador,Bahia,Nordeste
677,Ágatha da Cunha,Feminino,38,Nossa Senhora do Socorro,Sergipe,Nordeste
678,Emanuella Camargo,Feminino,27,Osasco,São Paulo,Sudeste
679,Amanda Cardoso,Feminino,32,Belo Horizonte,Minas Gerais,Sudeste
680,Alice Fogaça,Feminino,25,Imperatriz,Maranhão,Nordeste
681,Isabela Pastor,Feminino,24,Joinville,Santa Catarina,Sul
682,Lorenzo Almeida,Masculino,44,Cariacica,Espírito Santo,Sudeste
683,Erick da Luz,Masculino,19,Belo Horizonte,Minas Gerais,Sudeste
684,Ana Júlia Cardoso,Feminino,25,Brasília,Distrito Federal,Centro-Oeste
685,Otto Moura,Masculino,33,Petrolina,Pernambuco,Nordeste
686,Bruna Souza,Feminino,36,Ponta Grossa,Paraná,Sul
687,Benício Melo,Masculino,22,São Paulo,São Paulo,Sudeste
688,Melissa Vasconcelos,Feminino,19,Linhares,Espírito Santo,Sudeste
689,Maria Cecília Moraes,Feminino,39,Osasco,São Paulo,Sudeste
690,Bianca Machado,Feminino,37,São Paulo,São Paulo,Sudeste
691,Theodoro Câmara,Masculino,49,São João de Meriti,Rio de Janeiro,Sudeste
692,Ana Clara Siqueira,Feminino,36,Itajaí,Santa Catarina,Sul
693,Vicente da Rosa,Masculino,40,Rio Verde,Goiás,Centro-Oeste
694,Raul Ramos,Masculino,28,Caxias do Sul,Rio Grande do Sul,Sul
695,Ana Araújo,Feminino,28,Campo Grande,Mato Grosso do Sul,Centro-Oeste
696,Pietra Guerra,Feminino,23,Limeira,São Paulo,Sudeste
697,Mariane Rodrigues,Feminino,28,Manaus,Amazonas,Norte
698,Bianca Mendonça,Feminino,32,Maringá,Paraná,Sul
699,Pedro Miguel Barbosa,Masculino,47,São Paulo,São Paulo,Sudeste
700,Anna Liz Duarte,Feminino,27,Belford Roxo,Rio de Janeiro,Sudeste
701,Diogo Azevedo,Masculino,56,Rio de Janeiro,Rio de Janeiro,Sudeste
702,Davi Lucas da Mota,Masculino,41,Fortaleza,Ceará,Nordeste
703,Yan Silva,Masculino,39,São Paulo,São Paulo,Sudeste
704,Luan Garcia,Masculino,35,Vila Velha,Espírito Santo,Sudeste
705,Vinícius da Rocha,Masculino,34,Feira de Santana,Bahia,Nordeste
